"CubeId";"devkum"
"PublishingDate";"2022-06-01 14:30"

"Date";"D0";"D1";"Value"
"2002-11";"M0";"NOK100";"20.0276"
"2002-11";"M0";"CZK100";"4.7697"
"2002-11";"M0";"HUF100";"0.6154"
"2002-11";"M0";"PLN100";"37.0652"
"2002-11";"M0";"RUB1";"0.046"
"2002-11";"M0";"SEK100";"16.1524"
"2002-11";"M0";"TRY100";"0.00009"
"2002-11";"M0";"USD1";"1.4651"
"2002-11";"M0";"CAD1";"0.9325"
"2002-11";"M0";"ARS1";"41.4519"
"2002-11";"M0";"BRL100";"40.8619"
"2002-11";"M0";"MXN100";"14.3686"
"2002-11";"M0";"ZAR1";"0.1517"
"2002-11";"M0";"JPY100";"1.20533"
"2002-11";"M0";"AUD1";"0.82217"
"2002-11";"M0";"CNY100";"17.70781"
"2002-11";"M0";"HKD100";"18.78512"
"2002-11";"M0";"KRW100";"0.1209"
"2002-11";"M0";"MYR100";"38.5524"
"2002-11";"M0";"NZD1";"0.7273"
"2002-11";"M0";"SGD1";"0.8303"
"2002-11";"M0";"THB100";"3.3817"
"2002-11";"M0";"XDR1";"1.94982"
"2002-11";"M0";"USD3M";
"2002-11";"M0";"USD6M";
"2002-12";"M0";"EUR1";"1.468"
"2002-12";"M0";"GBP1";"2.2855"
"2002-12";"M0";"DKK100";"19.763"
"2002-12";"M0";"NOK100";"20.1"
"2002-12";"M0";"CZK100";"4.7065"
"2002-12";"M0";"HUF100";"0.621"
"2002-12";"M0";"PLN100";"36.7995"
"2002-12";"M0";"RUB1";"0.0452"
"2002-12";"M0";"SEK100";"16.1295"
"2002-12";"M0";"TRY100";"0.00009"
"2002-12";"M0";"USD1";"1.441"
"2002-12";"M0";"CAD1";"0.9243"
"2002-12";"M0";"ARS1";"41.05"
"2002-12";"M0";"BRL100";"39.545"
"2002-12";"M0";"MXN100";"14.0975"
"2002-12";"M0";"ZAR1";"0.1608"
"2002-12";"M0";"JPY100";"1.18103"
"2002-12";"M0";"AUD1";"0.81238"
"2002-12";"M0";"CNY100";"17.35582"
"2002-12";"M0";"HKD100";"18.47728"
"2002-12";"M0";"KRW100";"0.1193"
"2002-12";"M0";"MYR100";"37.9165"
"2002-12";"M0";"NZD1";"0.7355"
"2002-12";"M0";"SGD1";"0.8214"
"2002-12";"M0";"THB100";"3.3254"
"2002-12";"M0";"XDR1";"1.92988"
"2002-12";"M0";"USD3M";
"2002-12";"M0";"USD6M";
"2003-01";"M0";"EUR1";"1.4623"
"2003-01";"M0";"GBP1";"2.2242"
"2003-01";"M0";"DKK100";"19.6695"
"2003-01";"M0";"NOK100";"19.9181"
"2003-01";"M0";"CZK100";"4.6413"
"2003-01";"M0";"HUF100";"0.6075"
"2003-01";"M0";"PLN100";"35.8971"
"2003-01";"M0";"RUB1";"0.0432"
"2003-01";"M0";"SEK100";"15.9343"
"2003-01";"M0";"TRY100";"0.00008"
"2003-01";"M0";"USD1";"1.3759"
"2003-01";"M0";"CAD1";"0.8934"
"2003-01";"M0";"ARS1";"42.1"
"2003-01";"M0";"BRL100";"40.1048"
"2003-01";"M0";"MXN100";"12.9533"
"2003-01";"M0";"ZAR1";"0.158"
"2003-01";"M0";"JPY100";"1.15862"
"2003-01";"M0";"AUD1";"0.80333"
"2003-01";"M0";"CNY100";"16.61987"
"2003-01";"M0";"HKD100";"17.64113"
"2003-01";"M0";"KRW100";"0.1169"
"2003-01";"M0";"MYR100";"36.2048"
"2003-01";"M0";"NZD1";"0.7448"
"2003-01";"M0";"SGD1";"0.7928"
"2003-01";"M0";"THB100";"3.2181"
"2003-01";"M0";"XDR1";"1.87996"
"2003-01";"M0";"USD3M";
"2003-01";"M0";"USD6M";
"2003-02";"M0";"EUR1";"1.4672"
"2003-02";"M0";"GBP1";"2.1922"
"2003-02";"M0";"DKK100";"19.7365"
"2003-02";"M0";"NOK100";"19.4405"
"2003-02";"M0";"CZK100";"4.6345"
"2003-02";"M0";"HUF100";"0.5981"
"2003-02";"M0";"PLN100";"35.2135"
"2003-02";"M0";"RUB1";"0.043"
"2003-02";"M0";"SEK100";"16.0285"
"2003-02";"M0";"TRY100";"0.00008"
"2003-02";"M0";"USD1";"1.3616"
"2003-02";"M0";"CAD1";"0.8997"
"2003-02";"M0";"ARS1";"42.971"
"2003-02";"M0";"BRL100";"37.895"
"2003-02";"M0";"MXN100";"12.449"
"2003-02";"M0";"ZAR1";"0.1636"
"2003-02";"M0";"JPY100";"1.14057"
"2003-02";"M0";"AUD1";"0.80973"
"2003-02";"M0";"CNY100";"16.439"
"2003-02";"M0";"HKD100";"17.45763"
"2003-02";"M0";"KRW100";"0.1142"
"2003-02";"M0";"MYR100";"35.8275"
"2003-02";"M0";"NZD1";"0.7538"
"2003-02";"M0";"SGD1";"0.7801"
"2003-02";"M0";"THB100";"3.1737"
"2003-02";"M0";"XDR1";"1.86578"
"2003-02";"M0";"USD3M";
"2003-02";"M0";"USD6M";
"2003-03";"M0";"EUR1";"1.469"
"2003-03";"M0";"GBP1";"2.1505"
"2003-03";"M0";"DKK100";"19.7743"
"2003-03";"M0";"NOK100";"18.7267"
"2003-03";"M0";"CZK100";"4.6238"
"2003-03";"M0";"HUF100";"0.5975"
"2003-03";"M0";"PLN100";"33.8876"
"2003-03";"M0";"RUB1";"0.0432"
"2003-03";"M0";"SEK100";"15.9252"
"2003-03";"M0";"TRY100";"0.00008"
"2003-03";"M0";"USD1";"1.3592"
"2003-03";"M0";"CAD1";"0.9212"
"2003-03";"M0";"ARS1";"44.1143"
"2003-03";"M0";"BRL100";"39.219"
"2003-03";"M0";"MXN100";"12.4524"
"2003-03";"M0";"ZAR1";"0.1686"
"2003-03";"M0";"JPY100";"1.14575"
"2003-03";"M0";"AUD1";"0.81855"
"2003-03";"M0";"CNY100";"16.4449"
"2003-03";"M0";"HKD100";"17.42697"
"2003-03";"M0";"KRW100";"0.1099"
"2003-03";"M0";"MYR100";"35.7629"
"2003-03";"M0";"NZD1";"0.7537"
"2003-03";"M0";"SGD1";"0.775"
"2003-03";"M0";"THB100";"3.1781"
"2003-03";"M0";"XDR1";"1.86292"
"2003-03";"M0";"USD3M";
"2003-03";"M0";"USD6M";
"2003-04";"M0";"EUR1";"1.4954"
"2003-04";"M0";"GBP1";"2.1676"
"2003-04";"M0";"DKK100";"20.1335"
"2003-04";"M0";"NOK100";"19.088"
"2003-04";"M0";"CZK100";"4.7245"
"2003-04";"M0";"HUF100";"0.6081"
"2003-04";"M0";"PLN100";"34.732"
"2003-04";"M0";"RUB1";"0.0441"
"2003-04";"M0";"SEK100";"16.3265"
"2003-04";"M0";"TRY100";"0.00008"
"2003-04";"M0";"USD1";"1.3773"
"2003-04";"M0";"CAD1";"0.9428"
"2003-04";"M0";"ARS1";"47.369"
"2003-04";"M0";"BRL100";"43.985"
"2003-04";"M0";"MXN100";"12.982"
"2003-04";"M0";"ZAR1";"0.1791"
"2003-04";"M0";"JPY100";"1.14924"
"2003-04";"M0";"AUD1";"0.83851"
"2003-04";"M0";"CNY100";"16.649"
"2003-04";"M0";"HKD100";"17.65831"
"2003-04";"M0";"KRW100";"0.1117"
"2003-04";"M0";"MYR100";"36.24"
"2003-04";"M0";"NZD1";"0.7583"
"2003-04";"M0";"SGD1";"0.775"
"2003-04";"M0";"THB100";"3.2083"
"2003-04";"M0";"XDR1";"1.88839"
"2003-04";"M0";"USD3M";
"2003-04";"M0";"USD6M";
"2003-05";"M0";"EUR1";"1.5148"
"2003-05";"M0";"GBP1";"2.125"
"2003-05";"M0";"DKK100";"20.397"
"2003-05";"M0";"NOK100";"19.2265"
"2003-05";"M0";"CZK100";"4.8223"
"2003-05";"M0";"HUF100";"0.6165"
"2003-05";"M0";"PLN100";"34.9885"
"2003-05";"M0";"RUB1";"0.0423"
"2003-05";"M0";"SEK100";"16.5365"
"2003-05";"M0";"TRY100";"0.00009"
"2003-05";"M0";"USD1";"1.3097"
"2003-05";"M0";"CAD1";"0.9477"
"2003-05";"M0";"ARS1";"46.123"
"2003-05";"M0";"BRL100";"44.26"
"2003-05";"M0";"MXN100";"12.769"
"2003-05";"M0";"ZAR1";"0.1711"
"2003-05";"M0";"JPY100";"1.11749"
"2003-05";"M0";"AUD1";"0.84836"
"2003-05";"M0";"CNY100";"15.82109"
"2003-05";"M0";"HKD100";"16.79267"
"2003-05";"M0";"KRW100";"0.1091"
"2003-05";"M0";"MYR100";"34.461"
"2003-05";"M0";"NZD1";"0.755"
"2003-05";"M0";"SGD1";"0.7553"
"2003-05";"M0";"THB100";"3.1032"
"2003-05";"M0";"XDR1";"1.84538"
"2003-05";"M0";"USD3M";
"2003-05";"M0";"USD6M";
"2003-06";"M0";"EUR1";"1.5399"
"2003-06";"M0";"GBP1";"2.1914"
"2003-06";"M0";"DKK100";"20.7345"
"2003-06";"M0";"NOK100";"18.8575"
"2003-06";"M0";"CZK100";"4.899"
"2003-06";"M0";"HUF100";"0.5894"
"2003-06";"M0";"PLN100";"34.67"
"2003-06";"M0";"RUB1";"0.0433"
"2003-06";"M0";"SEK100";"16.892"
"2003-06";"M0";"TRY100";"0.00009"
"2003-06";"M0";"USD1";"1.3189"
"2003-06";"M0";"CAD1";"0.9746"
"2003-06";"M0";"ARS1";"46.826"
"2003-06";"M0";"BRL100";"45.635"
"2003-06";"M0";"MXN100";"12.56"
"2003-06";"M0";"ZAR1";"0.1669"
"2003-06";"M0";"JPY100";"1.11502"
"2003-06";"M0";"AUD1";"0.87652"
"2003-06";"M0";"CNY100";"15.93552"
"2003-06";"M0";"HKD100";"16.91158"
"2003-06";"M0";"KRW100";"0.1105"
"2003-06";"M0";"MYR100";"34.7035"
"2003-06";"M0";"NZD1";"0.7667"
"2003-06";"M0";"SGD1";"0.76"
"2003-06";"M0";"THB100";"3.165"
"2003-06";"M0";"XDR1";"1.86896"
"2003-06";"M0";"USD3M";
"2003-06";"M0";"USD6M";
"2003-07";"M0";"EUR1";"1.5471"
"2003-07";"M0";"GBP1";"2.2091"
"2003-07";"M0";"DKK100";"20.8057"
"2003-07";"M0";"NOK100";"18.6496"
"2003-07";"M0";"CZK100";"4.8503"
"2003-07";"M0";"HUF100";"0.5855"
"2003-07";"M0";"PLN100";"34.8257"
"2003-07";"M0";"RUB1";"0.0448"
"2003-07";"M0";"SEK100";"16.8191"
"2003-07";"M0";"TRY100";"0.0001"
"2003-07";"M0";"USD1";"1.3601"
"2003-07";"M0";"CAD1";"0.9862"
"2003-07";"M0";"ARS1";"48.573"
"2003-07";"M0";"BRL100";"47.2783"
"2003-07";"M0";"MXN100";"12.9961"
"2003-07";"M0";"ZAR1";"0.1798"
"2003-07";"M0";"JPY100";"1.14627"
"2003-07";"M0";"AUD1";"0.90033"
"2003-07";"M0";"CNY100";"16.42465"
"2003-07";"M0";"HKD100";"17.43862"
"2003-07";"M0";"KRW100";"0.1152"
"2003-07";"M0";"MYR100";"35.7865"
"2003-07";"M0";"NZD1";"0.7973"
"2003-07";"M0";"SGD1";"0.7747"
"2003-07";"M0";"THB100";"3.2538"
"2003-07";"M0";"XDR1";"1.90317"
"2003-07";"M0";"USD3M";
"2003-07";"M0";"USD6M";
"2003-08";"M0";"EUR1";"1.5404"
"2003-08";"M0";"GBP1";"2.2021"
"2003-08";"M0";"DKK100";"20.7205"
"2003-08";"M0";"NOK100";"18.6245"
"2003-08";"M0";"CZK100";"4.7695"
"2003-08";"M0";"HUF100";"0.5932"
"2003-08";"M0";"PLN100";"35.245"
"2003-08";"M0";"RUB1";"0.0455"
"2003-08";"M0";"SEK100";"16.674"
"2003-08";"M0";"TRY100";"0.0001"
"2003-08";"M0";"USD1";"1.3816"
"2003-08";"M0";"CAD1";"0.9889"
"2003-08";"M0";"ARS1";"47.1555"
"2003-08";"M0";"BRL100";"45.965"
"2003-08";"M0";"MXN100";"12.808"
"2003-08";"M0";"ZAR1";"0.1866"
"2003-08";"M0";"JPY100";"1.16368"
"2003-08";"M0";"AUD1";"0.8997"
"2003-08";"M0";"CNY100";"16.69057"
"2003-08";"M0";"HKD100";"17.71475"
"2003-08";"M0";"KRW100";"0.1173"
"2003-08";"M0";"MYR100";"36.3555"
"2003-08";"M0";"NZD1";"0.8045"
"2003-08";"M0";"SGD1";"0.788"
"2003-08";"M0";"THB100";"3.3157"
"2003-08";"M0";"XDR1";"1.91651"
"2003-08";"M0";"USD3M";
"2003-08";"M0";"USD6M";
"2003-09";"M0";"EUR1";"1.5469"
"2003-09";"M0";"GBP1";"2.2198"
"2003-09";"M0";"DKK100";"20.8241"
"2003-09";"M0";"NOK100";"18.8591"
"2003-09";"M0";"CZK100";"4.7758"
"2003-09";"M0";"HUF100";"0.605"
"2003-09";"M0";"PLN100";"34.6509"
"2003-09";"M0";"RUB1";"0.045"
"2003-09";"M0";"SEK100";"17.0441"
"2003-09";"M0";"TRY100";"0.0001"
"2003-09";"M0";"USD1";"1.3788"
"2003-09";"M0";"CAD1";"1.0089"
"2003-09";"M0";"ARS1";"47.0782"
"2003-09";"M0";"BRL100";"47.0909"
"2003-09";"M0";"MXN100";"12.6073"
"2003-09";"M0";"ZAR1";"0.188"
"2003-09";"M0";"JPY100";"1.19873"
"2003-09";"M0";"AUD1";"0.91133"
"2003-09";"M0";"CNY100";"16.60377"
"2003-09";"M0";"HKD100";"17.70567"
"2003-09";"M0";"KRW100";"0.1183"
"2003-09";"M0";"MYR100";"36.2782"
"2003-09";"M0";"NZD1";"0.8051"
"2003-09";"M0";"SGD1";"0.7894"
"2003-09";"M0";"THB100";"3.4045"
"2003-09";"M0";"XDR1";"1.92482"
"2003-09";"M0";"USD3M";
"2003-09";"M0";"USD6M";
"2003-10";"M0";"EUR1";"1.5481"
"2003-10";"M0";"GBP1";"2.2172"
"2003-10";"M0";"DKK100";"20.83"
"2003-10";"M0";"NOK100";"18.7943"
"2003-10";"M0";"CZK100";"4.8365"
"2003-10";"M0";"HUF100";"0.6051"
"2003-10";"M0";"PLN100";"33.693"
"2003-10";"M0";"RUB1";"0.0439"
"2003-10";"M0";"SEK100";"17.1787"
"2003-10";"M0";"TRY100";"0.00009"
"2003-10";"M0";"USD1";"1.3224"
"2003-10";"M0";"CAD1";"0.9983"
"2003-10";"M0";"ARS1";"46.1652"
"2003-10";"M0";"BRL100";"46.2304"
"2003-10";"M0";"MXN100";"11.8322"
"2003-10";"M0";"ZAR1";"0.1896"
"2003-10";"M0";"JPY100";"1.2074"
"2003-10";"M0";"AUD1";"0.91689"
"2003-10";"M0";"CNY100";"15.98791"
"2003-10";"M0";"HKD100";"17.07585"
"2003-10";"M0";"KRW100";"0.1133"
"2003-10";"M0";"MYR100";"34.7961"
"2003-10";"M0";"NZD1";"0.795"
"2003-10";"M0";"SGD1";"0.7624"
"2003-10";"M0";"THB100";"3.3275"
"2003-10";"M0";"XDR1";"1.89542"
"2003-10";"M0";"USD3M";
"2003-10";"M0";"USD6M";
"2003-11";"M0";"EUR1";"1.5587"
"2003-11";"M0";"GBP1";"2.2487"
"2003-11";"M0";"DKK100";"20.955"
"2003-11";"M0";"NOK100";"19.0025"
"2003-11";"M0";"CZK100";"4.8729"
"2003-11";"M0";"HUF100";"0.5999"
"2003-11";"M0";"PLN100";"33.7475"
"2003-11";"M0";"RUB1";"0.0447"
"2003-11";"M0";"SEK100";"17.325"
"2003-11";"M0";"TRY100";"0.00009"
"2003-11";"M0";"USD1";"1.3318"
"2003-11";"M0";"CAD1";"1.0135"
"2003-11";"M0";"ARS1";"46.2"
"2003-11";"M0";"BRL100";"45.715"
"2003-11";"M0";"MXN100";"11.9615"
"2003-11";"M0";"ZAR1";"0.1974"
"2003-11";"M0";"JPY100";"1.21915"
"2003-11";"M0";"AUD1";"0.95356"
"2003-11";"M0";"CNY100";"16.09155"
"2003-11";"M0";"HKD100";"17.15209"
"2003-11";"M0";"KRW100";"0.1123"
"2003-11";"M0";"MYR100";"35.042"
"2003-11";"M0";"NZD1";"0.837"
"2003-11";"M0";"SGD1";"0.7698"
"2003-11";"M0";"THB100";"3.3361"
"2003-11";"M0";"XDR1";"1.91456"
"2003-11";"M0";"USD3M";
"2003-11";"M0";"USD6M";
"2003-12";"M0";"EUR1";"1.5549"
"2003-12";"M0";"GBP1";"2.2137"
"2003-12";"M0";"DKK100";"20.8886"
"2003-12";"M0";"NOK100";"18.871"
"2003-12";"M0";"CZK100";"4.8072"
"2003-12";"M0";"HUF100";"0.5874"
"2003-12";"M0";"PLN100";"33.3562"
"2003-12";"M0";"RUB1";"0.043"
"2003-12";"M0";"SEK100";"17.2281"
"2003-12";"M0";"TRY100";"0.00009"
"2003-12";"M0";"USD1";"1.2664"
"2003-12";"M0";"CAD1";"0.9639"
"2003-12";"M0";"ARS1";"42.7048"
"2003-12";"M0";"BRL100";"43.219"
"2003-12";"M0";"MXN100";"11.2467"
"2003-12";"M0";"ZAR1";"0.1942"
"2003-12";"M0";"JPY100";"1.174"
"2003-12";"M0";"AUD1";"0.9353"
"2003-12";"M0";"CNY100";"15.26139"
"2003-12";"M0";"HKD100";"16.30933"
"2003-12";"M0";"KRW100";"0.1062"
"2003-12";"M0";"MYR100";"33.321"
"2003-12";"M0";"NZD1";"0.8191"
"2003-12";"M0";"SGD1";"0.7399"
"2003-12";"M0";"THB100";"3.1856"
"2003-12";"M0";"XDR1";"1.85786"
"2003-12";"M0";"USD3M";
"2003-12";"M0";"USD6M";
"2004-01";"M0";"EUR1";"1.5661"
"2004-01";"M0";"GBP1";"2.2621"
"2004-01";"M0";"DKK100";"21.02"
"2004-01";"M0";"NOK100";"18.1935"
"2004-01";"M0";"CZK100";"4.7799"
"2004-01";"M0";"HUF100";"0.5917"
"2004-01";"M0";"PLN100";"33.2105"
"2004-01";"M0";"RUB1";"0.0431"
"2004-01";"M0";"SEK100";"17.1255"
"2004-01";"M0";"TRY100";"0.00009"
"2004-01";"M0";"USD1";"1.2417"
"2004-01";"M0";"CAD1";"0.9576"
"2004-01";"M0";"ARS1";"42.821"
"2004-01";"M0";"BRL100";"43.56"
"2004-01";"M0";"MXN100";"11.368"
"2004-01";"M0";"ZAR1";"0.1781"
"2004-01";"M0";"JPY100";"1.16718"
"2004-01";"M0";"AUD1";"0.95731"
"2004-01";"M0";"CNY100";"14.99023"
"2004-01";"M0";"HKD100";"15.98811"
"2004-01";"M0";"KRW100";"0.105"
"2004-01";"M0";"MYR100";"32.6705"
"2004-01";"M0";"NZD1";"0.8354"
"2004-01";"M0";"SGD1";"0.7311"
"2004-01";"M0";"THB100";"3.1758"
"2004-01";"M0";"XDR1";"1.8506"
"2004-01";"M0";"USD3M";
"2004-01";"M0";"USD6M";
"2004-02";"M0";"EUR1";"1.5731"
"2004-02";"M0";"GBP1";"2.3222"
"2004-02";"M0";"DKK100";"21.108"
"2004-02";"M0";"NOK100";"17.9115"
"2004-02";"M0";"CZK100";"4.7872"
"2004-02";"M0";"HUF100";"0.5977"
"2004-02";"M0";"PLN100";"32.396"
"2004-02";"M0";"RUB1";"0.0436"
"2004-02";"M0";"SEK100";"17.133"
"2004-02";"M0";"TRY100";"0.00009"
"2004-02";"M0";"USD1";"1.2436"
"2004-02";"M0";"CAD1";"0.9358"
"2004-02";"M0";"ARS1";"42.386"
"2004-02";"M0";"BRL100";"42.38"
"2004-02";"M0";"MXN100";"11.263"
"2004-02";"M0";"ZAR1";"0.1833"
"2004-02";"M0";"JPY100";"1.16717"
"2004-02";"M0";"AUD1";"0.9671"
"2004-02";"M0";"CNY100";"15.03665"
"2004-02";"M0";"HKD100";"15.99572"
"2004-02";"M0";"KRW100";"0.1066"
"2004-02";"M0";"MYR100";"32.7215"
"2004-02";"M0";"NZD1";"0.8596"
"2004-02";"M0";"SGD1";"0.7373"
"2004-02";"M0";"THB100";"3.1798"
"2004-02";"M0";"XDR1";"1.86255"
"2004-02";"M0";"USD3M";
"2004-02";"M0";"USD6M";
"2004-03";"M0";"EUR1";"1.5666"
"2004-03";"M0";"GBP1";"2.3328"
"2004-03";"M0";"DKK100";"21.0248"
"2004-03";"M0";"NOK100";"18.3248"
"2004-03";"M0";"CZK100";"4.7472"
"2004-03";"M0";"HUF100";"0.6176"
"2004-03";"M0";"PLN100";"32.84"
"2004-03";"M0";"RUB1";"0.0447"
"2004-03";"M0";"SEK100";"16.9596"
"2004-03";"M0";"TRY100";"0.0001"
"2004-03";"M0";"USD1";"1.2767"
"2004-03";"M0";"CAD1";"0.9597"
"2004-03";"M0";"ARS1";"43.9422"
"2004-03";"M0";"BRL100";"43.9087"
"2004-03";"M0";"MXN100";"11.5891"
"2004-03";"M0";"ZAR1";"0.1921"
"2004-03";"M0";"JPY100";"1.17637"
"2004-03";"M0";"AUD1";"0.9567"
"2004-03";"M0";"CNY100";"15.4283"
"2004-03";"M0";"HKD100";"16.38375"
"2004-03";"M0";"KRW100";"0.1095"
"2004-03";"M0";"MYR100";"33.5939"
"2004-03";"M0";"NZD1";"0.8432"
"2004-03";"M0";"SGD1";"0.7509"
"2004-03";"M0";"THB100";"3.2346"
"2004-03";"M0";"XDR1";"1.88171"
"2004-03";"M0";"USD3M";
"2004-03";"M0";"USD6M";
"2004-04";"M0";"EUR1";"1.5547"
"2004-04";"M0";"GBP1";"2.3375"
"2004-04";"M0";"DKK100";"20.883"
"2004-04";"M0";"NOK100";"18.729"
"2004-04";"M0";"CZK100";"4.7781"
"2004-04";"M0";"HUF100";"0.6203"
"2004-04";"M0";"PLN100";"32.6285"
"2004-04";"M0";"RUB1";"0.0451"
"2004-04";"M0";"SEK100";"16.9475"
"2004-04";"M0";"TRY100";"0.0001"
"2004-04";"M0";"USD1";"1.2965"
"2004-04";"M0";"CAD1";"0.9672"
"2004-04";"M0";"ARS1";"45.6"
"2004-04";"M0";"BRL100";"44.535"
"2004-04";"M0";"MXN100";"11.506"
"2004-04";"M0";"ZAR1";"0.1973"
"2004-04";"M0";"JPY100";"1.20503"
"2004-04";"M0";"AUD1";"0.9636"
"2004-04";"M0";"CNY100";"15.66368"
"2004-04";"M0";"HKD100";"16.62787"
"2004-04";"M0";"KRW100";"0.1124"
"2004-04";"M0";"MYR100";"34.1135"
"2004-04";"M0";"NZD1";"0.8303"
"2004-04";"M0";"SGD1";"0.7692"
"2004-04";"M0";"THB100";"3.2853"
"2004-04";"M0";"XDR1";"1.89366"
"2004-04";"M0";"USD3M";
"2004-04";"M0";"USD6M";
"2004-05";"M0";"EUR1";"1.5408"
"2004-05";"M0";"GBP1";"2.2908"
"2004-05";"M0";"DKK100";"20.7026"
"2004-05";"M0";"NOK100";"18.7637"
"2004-05";"M0";"CZK100";"4.8101"
"2004-05";"M0";"HUF100";"0.6088"
"2004-05";"M0";"PLN100";"32.5421"
"2004-05";"M0";"RUB1";"0.0442"
"2004-05";"M0";"SEK100";"16.8679"
"2004-05";"M0";"TRY100";"0.00009"
"2004-05";"M0";"USD1";"1.2828"
"2004-05";"M0";"CAD1";"0.9302"
"2004-05";"M0";"ARS1";"44.0242"
"2004-05";"M0";"BRL100";"41.4842"
"2004-05";"M0";"MXN100";"11.1347"
"2004-05";"M0";"ZAR1";"0.1884"
"2004-05";"M0";"JPY100";"1.1453"
"2004-05";"M0";"AUD1";"0.90543"
"2004-05";"M0";"CNY100";"15.48543"
"2004-05";"M0";"HKD100";"16.45075"
"2004-05";"M0";"KRW100";"0.109"
"2004-05";"M0";"MYR100";"33.7537"
"2004-05";"M0";"NZD1";"0.7902"
"2004-05";"M0";"SGD1";"0.7499"
"2004-05";"M0";"THB100";"3.1663"
"2004-05";"M0";"XDR1";"1.8631"
"2004-05";"M0";"USD3M";
"2004-05";"M0";"USD6M";
"2004-06";"M0";"EUR1";"1.5187"
"2004-06";"M0";"GBP1";"2.2867"
"2004-06";"M0";"DKK100";"20.425"
"2004-06";"M0";"NOK100";"18.3195"
"2004-06";"M0";"CZK100";"4.7975"
"2004-06";"M0";"HUF100";"0.5993"
"2004-06";"M0";"PLN100";"33.0514"
"2004-06";"M0";"RUB1";"0.0431"
"2004-06";"M0";"SEK100";"16.6005"
"2004-06";"M0";"TRY100";"0.00008"
"2004-06";"M0";"USD1";"1.251"
"2004-06";"M0";"CAD1";"0.9199"
"2004-06";"M0";"ARS1";"42.2245"
"2004-06";"M0";"BRL100";"39.9045"
"2004-06";"M0";"MXN100";"10.98"
"2004-06";"M0";"ZAR1";"0.1939"
"2004-06";"M0";"JPY100";"1.14313"
"2004-06";"M0";"AUD1";"0.86844"
"2004-06";"M0";"CNY100";"15.10368"
"2004-06";"M0";"HKD100";"16.04318"
"2004-06";"M0";"KRW100";"0.108"
"2004-06";"M0";"MYR100";"32.9173"
"2004-06";"M0";"NZD1";"0.7863"
"2004-06";"M0";"SGD1";"0.7303"
"2004-06";"M0";"THB100";"3.0646"
"2004-06";"M0";"XDR1";"1.83534"
"2004-06";"M0";"USD3M";
"2004-06";"M0";"USD6M";
"2004-07";"M0";"EUR1";"1.5268"
"2004-07";"M0";"GBP1";"2.2912"
"2004-07";"M0";"DKK100";"20.5305"
"2004-07";"M0";"NOK100";"18.0123"
"2004-07";"M0";"CZK100";"4.8377"
"2004-07";"M0";"HUF100";"0.6106"
"2004-07";"M0";"PLN100";"34.1495"
"2004-07";"M0";"RUB1";"0.0428"
"2004-07";"M0";"SEK100";"16.5914"
"2004-07";"M0";"TRY100";"0.00009"
"2004-07";"M0";"USD1";"1.2438"
"2004-07";"M0";"CAD1";"0.9403"
"2004-07";"M0";"ARS1";"42.0468"
"2004-07";"M0";"BRL100";"40.8773"
"2004-07";"M0";"MXN100";"10.8427"
"2004-07";"M0";"ZAR1";"0.2025"
"2004-07";"M0";"JPY100";"1.13789"
"2004-07";"M0";"AUD1";"0.89032"
"2004-07";"M0";"CNY100";"15.03855"
"2004-07";"M0";"HKD100";"15.94586"
"2004-07";"M0";"KRW100";"0.1074"
"2004-07";"M0";"MYR100";"32.7286"
"2004-07";"M0";"NZD1";"0.8044"
"2004-07";"M0";"SGD1";"0.7266"
"2004-07";"M0";"THB100";"3.0379"
"2004-07";"M0";"XDR1";"1.83449"
"2004-07";"M0";"USD3M";
"2004-07";"M0";"USD6M";
"2004-08";"M0";"EUR1";"1.5381"
"2004-08";"M0";"GBP1";"2.2976"
"2004-08";"M0";"DKK100";"20.6791"
"2004-08";"M0";"NOK100";"18.4482"
"2004-08";"M0";"CZK100";"4.8584"
"2004-08";"M0";"HUF100";"0.6173"
"2004-08";"M0";"PLN100";"34.6827"
"2004-08";"M0";"RUB1";"0.0432"
"2004-08";"M0";"SEK100";"16.7264"
"2004-08";"M0";"TRY100";"0.00009"
"2004-08";"M0";"USD1";"1.2629"
"2004-08";"M0";"CAD1";"0.961"
"2004-08";"M0";"ARS1";"41.8964"
"2004-08";"M0";"BRL100";"41.9727"
"2004-08";"M0";"MXN100";"11.0841"
"2004-08";"M0";"ZAR1";"0.1956"
"2004-08";"M0";"JPY100";"1.1435"
"2004-08";"M0";"AUD1";"0.8964"
"2004-08";"M0";"CNY100";"15.25"
"2004-08";"M0";"HKD100";"16.19171"
"2004-08";"M0";"KRW100";"0.1091"
"2004-08";"M0";"MYR100";"33.2305"
"2004-08";"M0";"NZD1";"0.8261"
"2004-08";"M0";"SGD1";"0.7363"
"2004-08";"M0";"THB100";"3.0421"
"2004-08";"M0";"XDR1";"1.85092"
"2004-08";"M0";"USD3M";
"2004-08";"M0";"USD6M";
"2004-09";"M0";"EUR1";"1.5431"
"2004-09";"M0";"GBP1";"2.2641"
"2004-09";"M0";"DKK100";"20.7427"
"2004-09";"M0";"NOK100";"18.4509"
"2004-09";"M0";"CZK100";"4.8793"
"2004-09";"M0";"HUF100";"0.6226"
"2004-09";"M0";"PLN100";"35.2495"
"2004-09";"M0";"RUB1";"0.0432"
"2004-09";"M0";"SEK100";"16.96"
